700342979210,"166 km SSW of Lorengau, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,146.734,-3.438,27.8,1992-03-11 19:42:59.210000+00:00
700509001230,"246 km ENE of Alotau, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,152.394,-9.191,25.2,1992-03-13 17:50:01.230000+00:00
702474395050,"145 km SSE of Lata, Solomon Islands",reviewed,0,572,earthquake,6.1, Solomon Islands,166.324,-11.938,48.5,1992-04-05 11:46:35.050000+00:00
703411254240,"89 km NW of Gorontalo, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,122.586,1.186,30,1992-04-16 08:00:54.240000+00:00
704004623230,"The 1992 Joshua Tree Earthquake, California",reviewed,0,572,earthquake,6.1, California,-116.317,33.96,11.629,1992-04-23 04:50:23.230000+00:00
704038715150,"130 km ESE of Lashio, Myanmar",reviewed,0,572,earthquake,6.1, Myanmar,98.904,22.437,12,1992-04-23 14:18:35.150000+00:00
704969101720,Banda Sea,reviewed,0,572,earthquake,6.1,Banda Sea,130.229,-6.762,86.1,1992-05-04 08:45:01.720000+00:00
706028318920,"51 km NNW of Isangel, Vanuatu",reviewed,0,572,earthquake,6.1, Vanuatu,169.079,-19.119,164.5,1992-05-16 14:58:38.920000+00:00
706049879510,"4 km E of San Clemente, Peru",reviewed,0,572,earthquake,6.1, Peru,-76.108,-13.672,56.9,1992-05-16 20:57:59.510000+00:00
706158141500,"38 km W of San Antonio, Chile",reviewed,0,572,earthquake,6.1, Chile,-72.018,-33.594,29.5,1992-05-18 03:02:21.500000+00:00
708049916310,"65 km S of Jatiroto, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,111.1,-8.474,63.9,1992-06-09 00:31:56.310000+00:00
709298481550,southeast of Easter Island,reviewed,0,572,earthquake,6.1,southeast of Easter Island,-101.22,-36.104,10,1992-06-23 11:21:21.550000+00:00
711448745790,"93 km E of Miyako, Japan",reviewed,0,572,earthquake,6.1, Japan,143.027,39.675,34.7,1992-07-18 08:39:05.790000+00:00
711467814480,"86 km E of Yamada, Japan",reviewed,0,572,earthquake,6.1, Japan,142.956,39.48,27.2,1992-07-18 13:56:54.480000+00:00
712484686650,"68 km SW of Dêqên, China",reviewed,0,572,earthquake,6.1, China,90.163,29.584,14.1,1992-07-30 08:24:46.650000+00:00
712911512540,"217 km WSW of Haveluloto, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-177.214,-21.738,252.9,1992-08-04 06:58:32.540000+00:00
713389784130,"183 km SSE of Sarangani, Philippines",reviewed,0,572,earthquake,6.1, Philippines,126.36,4.005,73.4,1992-08-09 19:49:44.130000+00:00
714185860270,"193 km SE of Adak, Alaska",reviewed,0,572,earthquake,6.1, Alaska,-174.922,50.502,9.9,1992-08-19 00:57:40.270000+00:00
714190377480,"55 km ENE of Toktogul, Kyrgyzstan",reviewed,0,572,earthquake,6.1, Kyrgyzstan,73.543,42.1,33,1992-08-19 02:12:57.480000+00:00
714685234900,South Sandwich Islands region,reviewed,0,572,earthquake,6.1,South Sandwich Islands region,-26.552,-56.622,106.6,1992-08-24 19:40:34.900000+00:00
716044134830,Svalbard region,reviewed,0,572,earthquake,6.1,Svalbard region,7.286,76.208,24,1992-09-09 13:08:54.830000+00:00
717358630960,Balleny Islands region,reviewed,0,572,earthquake,6.1,Balleny Islands region,154.359,-61.22,10,1992-09-24 18:17:10.960000+00:00
717846170950,"134 km SW of Adak, Alaska",reviewed,0,572,earthquake,6.1, Alaska,-178.175,51.148,13.7,1992-09-30 09:42:50.950000+00:00
717915754190,"126 km SW of Adak, Alaska",reviewed,0,572,earthquake,6.1, Alaska,-177.997,51.123,14.8,1992-10-01 05:02:34.190000+00:00
721076889250,"14 km ESE of Seferihisar, Turkey",reviewed,0,572,earthquake,6.1, Turkey,26.998,38.16,17.2,1992-11-06 19:08:09.250000+00:00
724142309490,"33 km WNW of Maumere, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,121.928,-8.517,20.8,1992-12-12 06:38:29.490000+00:00
724648444240,"30 km NNE of Lae, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,147.144,-6.487,29.3,1992-12-18 03:14:04.240000+00:00
724767262080,"114 km S of Vilyuchinsk, Russia",reviewed,0,572,earthquake,6.1, Russia,158.411,51.906,53,1992-12-19 12:14:22.080000+00:00
727095961960,"17 km W of Kushiro, Japan",reviewed,0,572,earthquake,6.1, Japan,144.165,42.982,112.3,1993-01-15 11:06:01.960000+00:00
736693398110,"86 km WSW of Tarauacá, Brazil",reviewed,0,572,earthquake,6.1, Brazil,-71.485,-8.472,572.8,1993-05-06 13:03:18.110000+00:00
737435552720,"1 km ENE of Ometepec, Mexico",reviewed,0,572,earthquake,6.1, Mexico,-98.395,16.698,20.8,1993-05-15 03:12:32.720000+00:00
737680850250,"46km E of Big Pine, California",reviewed,0,572,earthquake,6.1, California,-117.774,37.165,3.599,1993-05-17 23:20:50.250000+00:00
738781733950,"85 km NNW of Ternate, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,127.207,1.546,80.9,1993-05-30 17:08:53.950000+00:00
739100305680,"32 km NE of Port-Olry, Vanuatu",reviewed,0,572,earthquake,6.1, Vanuatu,167.299,-14.841,151.8,1993-06-03 09:38:25.680000+00:00
739863921210,"134 km SE of Kirakira, Solomon Islands",reviewed,0,572,earthquake,6.1, Solomon Islands,162.937,-11.14,14.9,1993-06-12 05:45:21.210000+00:00
739909602220,"120 km SSW of Nabire, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,135.118,-4.375,9.9,1993-06-12 18:26:42.220000+00:00
742232273650,"281 km WNW of Haveluloto, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-177.486,-19.782,398.2,1993-07-09 15:37:53.650000+00:00
743317027050,"24 km NNW of Puerto Rondón, Colombia",reviewed,0,572,earthquake,6.1, Colombia,-71.21,6.47,20.3,1993-07-22 04:57:07.050000+00:00
744381785360,"27 km NNE of Dahab, Egypt",reviewed,0,572,earthquake,6.1, Egypt,34.553,28.729,10,1993-08-03 12:43:05.360000+00:00
745926155910,"292 km W of Haveluloto, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-178.023,-21.278,426.9,1993-08-21 09:42:35.910000+00:00
748701423520,"66 km WSW of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,154.901,-6.47,27.5,1993-09-22 12:37:03.520000+00:00
749551352710,"southern Xinjiang, China",reviewed,0,572,earthquake,6.1, China,88.663,38.19,14.1,1993-10-02 08:42:32.710000+00:00
751550388030,"50 km NNE of Kainantu, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,146.016,-5.858,26.5,1993-10-25 11:59:48.030000+00:00
755513975820,"88 km NW of Basco, Philippines",reviewed,0,572,earthquake,6.1, Philippines,121.282,20.912,12,1993-12-10 08:59:35.820000+00:00
